year,state,month,number,date
2010,Maranhao,October,3.228,2010-10-01
2010,Maranhao,November,4.005,2010-11-01
2010,Maranhao,December,1.803,2010-12-01
2010,Mato Grosso,January,298,2010-01-01
2010,Mato Grosso,February,431,2010-02-01
2010,Mato Grosso,March,605,2010-03-01
2010,Mato Grosso,April,769,2010-04-01
2010,Mato Grosso,May,1.313,2010-05-01
2010,Mato Grosso,June,1.025,2010-06-01
2010,Mato Grosso,July,3.442,2010-07-01
2010,Mato Grosso,August,14.608,2010-08-01
2010,Mato Grosso,September,18.366,2010-09-01
2010,Mato Grosso,October,4.465,2010-10-01
2010,Mato Grosso,November,768,2010-11-01
2010,Mato Grosso,December,846,2010-12-01
2010,Mato Grosso,January,72,2010-01-01
2010,Mato Grosso,February,157,2010-02-01
2010,Mato Grosso,March,149,2010-03-01
2010,Mato Grosso,April,136,2010-04-01
2010,Mato Grosso,May,105,2010-05-01
2010,Mato Grosso,June,149,2010-06-01
2010,Mato Grosso,July,589,2010-07-01
2010,Mato Grosso,August,1.721,2010-08-01
2010,Mato Grosso,September,1.505,2010-09-01
2010,Mato Grosso,October,597,2010-10-01
2010,Mato Grosso,November,259,2010-11-01
2010,Mato Grosso,December,276,2010-12-01
2010,Minas Gerais,January,118,2010-01-01
2010,Minas Gerais,February,155,2010-02-01
2010,Minas Gerais,March,109,2010-03-01
2010,Minas Gerais,April,112,2010-04-01
2010,Minas Gerais,May,179,2010-05-01
2010,Minas Gerais,June,139,2010-06-01
2010,Minas Gerais,July,707,2010-07-01
2010,Minas Gerais,August,3.353,2010-08-01
2010,Minas Gerais,September,5.059,2010-09-01
2010,Minas Gerais,October,2.048,2010-10-01
2010,Minas Gerais,November,82,2010-11-01
2010,Minas Gerais,December,105,2010-12-01
2010,Pará,January,437,2010-01-01
2010,Pará,February,102,2010-02-01
2010,Pará,March,110,2010-03-01
2010,Pará,April,22,2010-04-01
2010,Pará,May,57,2010-05-01
2010,Pará,June,94,2010-06-01
2010,Pará,July,1.432,2010-07-01
2010,Pará,August,18.13,2010-08-01
2010,Pará,September,10.81,2010-09-01
2010,Pará,October,3.843,2010-10-01
2010,Pará,November,4.417,2010-11-01
2010,Pará,December,1.612,2010-12-01
2010,Paraiba,January,46,2010-01-01
2010,Paraiba,February,15,2010-02-01
2010,Paraiba,March,16,2010-03-01
2010,Paraiba,April,2,2010-04-01
2010,Paraiba,May,10,2010-05-01
2010,Paraiba,June,3,2010-06-01
2010,Paraiba,July,7,2010-07-01
2010,Paraiba,August,9,2010-08-01
2010,Paraiba,September,37,2010-09-01
2010,Paraiba,October,150,2010-10-01
2010,Paraiba,November,451,2010-11-01
2010,Paraiba,December,65,2010-12-01
2010,Paraiba,January,18,2010-01-01
2010,Paraiba,February,46,2010-02-01
2010,Paraiba,March,22,2010-03-01
2010,Paraiba,April,71,2010-04-01
2010,Paraiba,May,39,2010-05-01
2010,Paraiba,June,55,2010-06-01
2010,Paraiba,July,196,2010-07-01
2010,Paraiba,August,733,2010-08-01
2010,Paraiba,September,270,2010-09-01
2010,Paraiba,October,230,2010-10-01
2010,Paraiba,November,183,2010-11-01
2010,Paraiba,December,37,2010-12-01
2010,Pernambuco,January,47,2010-01-01
2010,Pernambuco,February,33,2010-02-01
2010,Pernambuco,March,59,2010-03-01
2010,Pernambuco,April,2,2010-04-01
2010,Pernambuco,May,8,2010-05-01
2010,Pernambuco,June,1,2010-06-01
2010,Pernambuco,July,7,2010-07-01
2010,Pernambuco,August,29,2010-08-01
2010,Pernambuco,September,179,2010-09-01
2010,Pernambuco,October,347,2010-10-01
2010,Pernambuco,November,831,2010-11-01
2010,Pernambuco,December,117,2010-12-01
2010,Piau,January,99,2010-01-01
2010,Piau,February,54,2010-02-01
2010,Piau,March,47,2010-03-01
2010,Piau,April,56,2010-04-01
2010,Piau,May,231,2010-05-01
2010,Piau,June,208,2010-06-01
2010,Piau,July,1.696,2010-07-01
2010,Piau,August,4.035,2010-08-01
2010,Piau,September,5.392,2010-09-01
2010,Piau,October,3.863,2010-10-01
2010,Piau,November,1.417,2010-11-01
2010,Piau,December,357,2010-12-01
2010,Rio,January,13,2010-01-01
2010,Rio,February,73,2010-02-01
2010,Rio,March,10,2010-03-01
2010,Rio,April,10,2010-04-01
2010,Rio,May,6,2010-05-01
2010,Rio,June,7,2010-06-01
2010,Rio,July,55,2010-07-01
2010,Rio,August,316,2010-08-01
2010,Rio,September,353,2010-09-01
2010,Rio,October,35,2010-10-01
2010,Rio,November,23,2010-11-01
2010,Rio,December,10,2010-12-01
2010,Rio,January,32,2010-01-01
2010,Rio,February,12,2010-02-01
2010,Rio,March,23,2010-03-01
2010,Rio,April,7,2010-04-01
2010,Rio,May,3,2010-05-01
2010,Rio,June,1,2010-06-01
2010,Rio,July,7,2010-07-01
2010,Rio,August,24,2010-08-01
2010,Rio,September,50,2010-09-01
2010,Rio,October,111,2010-10-01
2010,Rio,November,212,2010-11-01
2010,Rio,December,54,2010-12-01
2010,Rio,January,22,2010-01-01
2010,Rio,February,23,2010-02-01
2010,Rio,March,21,2010-03-01
2010,Rio,April,72,2010-04-01
2010,Rio,May,9,2010-05-01
2010,Rio,June,4,2010-06-01
2010,Rio,July,34,2010-07-01
2010,Rio,August,267,2010-08-01
2010,Rio,September,250,2010-09-01
2010,Rio,October,95,2010-10-01
2010,Rio,November,90,2010-11-01
2010,Rio,December,103,2010-12-01
2010,Rondonia,January,18,2010-01-01
2010,Rondonia,February,9,2010-02-01
2010,Rondonia,March,11,2010-03-01
2010,Rondonia,April,19,2010-04-01
2010,Rondonia,May,41,2010-05-01
2010,Rondonia,June,44,2010-06-01
2010,Rondonia,July,747,2010-07-01
2010,Rondonia,August,4.388,2010-08-01
2010,Rondonia,September,4.893,2010-09-01
2010,Rondonia,October,1.307,2010-10-01
2010,Rondonia,November,238,2010-11-01
2010,Rondonia,December,158,2010-12-01
2010,Roraima,January,351,2010-01-01
2010,Roraima,February,470,2010-02-01
2010,Roraima,March,417,2010-03-01
2010,Roraima,April,15,2010-04-01
2010,Roraima,May,3,2010-05-01
2010,Roraima,June,0,2010-06-01
2010,Roraima,July,1,2010-07-01
2010,Roraima,August,3,2010-08-01
2010,Roraima,September,18,2010-09-01
2010,Roraima,October,64,2010-10-01
2010,Roraima,November,27,2010-11-01
2010,Roraima,December,73,2010-12-01
2010,Santa Catarina,January,2,2010-01-01
2010,Santa Catarina,February,15,2010-02-01
2010,Santa Catarina,March,9,2010-03-01
2010,Santa Catarina,April,19,2010-04-01
2010,Santa Catarina,May,1,2010-05-01
2010,Santa Catarina,June,1,2010-06-01
2010,Santa Catarina,July,31,2010-07-01
2010,Santa Catarina,August,511,2010-08-01
2010,Santa Catarina,September,198,2010-09-01
2010,Santa Catarina,October,76,2010-10-01
2010,Santa Catarina,November,88,2010-11-01
2010,Santa Catarina,December,23,2010-12-01
2010,Sao Paulo,January,45,2010-01-01
2010,Sao Paulo,February,152,2010-02-01
2010,Sao Paulo,March,111,2010-03-01
2010,Sao Paulo,April,91,2010-04-01
2010,Sao Paulo,May,150,2010-05-01
2010,Sao Paulo,June,143,2010-06-01
2010,Sao Paulo,July,600,2010-07-01
2010,Sao Paulo,August,1.809,2010-08-01
2010,Sao Paulo,September,1.677,2010-09-01
2010,Sao Paulo,October,260,2010-10-01
2010,Sao Paulo,November,104,2010-11-01
2010,Sao Paulo,December,52,2010-12-01
2010,Sergipe,January,29,2010-01-01
2010,Sergipe,February,33,2010-02-01
2010,Sergipe,March,44,2010-03-01
2010,Sergipe,April,1,2010-04-01
2010,Sergipe,May,0,2010-05-01
2010,Sergipe,June,0,2010-06-01
2010,Sergipe,July,0,2010-07-01
2010,Sergipe,August,0,2010-08-01
2010,Sergipe,September,0,2010-09-01
2010,Sergipe,October,1,2010-10-01
2010,Sergipe,November,16,2010-11-01
2010,Sergipe,December,19,2010-12-01
2010,Tocantins,January,79,2010-01-01
2010,Tocantins,February,32,2010-02-01
2010,Tocantins,March,120,2010-03-01
2010,Tocantins,April,419,2010-04-01
2010,Tocantins,May,580,2010-05-01
2010,Tocantins,June,767,2010-06-01
2010,Tocantins,July,2.408,2010-07-01
2010,Tocantins,August,7.865,2010-08-01
2010,Tocantins,September,10.172,2010-09-01
2010,Tocantins,October,2.272,2010-10-01
2010,Tocantins,November,283,2010-11-01
2010,Tocantins,December,72,2010-12-01
2011,Acre,January,0,2011-01-01
2011,Acre,February,0,2011-02-01
2011,Acre,March,0,2011-03-01
2011,Acre,April,2,2011-04-01
2011,Acre,May,3,2011-05-01
2011,Acre,June,10,2011-06-01
2011,Acre,July,93,2011-07-01
2011,Acre,August,425,2011-08-01
2011,Acre,September,1.204,2011-09-01
2011,Acre,October,97,2011-10-01
2011,Acre,November,74,2011-11-01
2011,Acre,December,4,2011-12-01
2011,Alagoas,January,41,2011-01-01
2011,Alagoas,February,33,2011-02-01
2011,Alagoas,March,34,2011-03-01
2011,Alagoas,April,17,2011-04-01
2011,Alagoas,May,0,2011-05-01
2011,Alagoas,June,2,2011-06-01
2011,Alagoas,July,0,2011-07-01
2011,Alagoas,August,4,2011-08-01
2011,Alagoas,September,5,2011-09-01
2011,Alagoas,October,23,2011-10-01
2011,Alagoas,November,23,2011-11-01
2011,Alagoas,December,50,2011-12-01
2011,Amapa,January,0,2011-01-01
2011,Amapa,February,3,2011-02-01
2011,Amapa,March,0,2011-03-01
2011,Amapa,April,0,2011-04-01
2011,Amapa,May,2,2011-05-01
2011,Amapa,June,0,2011-06-01
2011,Amapa,July,5,2011-07-01
2011,Amapa,August,16,2011-08-01
2011,Amapa,September,128,2011-09-01
2011,Amapa,October,304,2011-10-01
2011,Amapa,November,282,2011-11-01
2011,Amapa,December,360,2011-12-01
2011,Amazonas,January,53,2011-01-01
2011,Amazonas,February,30,2011-02-01
2011,Amazonas,March,49,2011-03-01
2011,Amazonas,April,5,2011-04-01
2011,Amazonas,May,6,2011-05-01
2011,Amazonas,June,22,2011-06-01
2011,Amazonas,July,271,2011-07-01
2011,Amazonas,August,1.243,2011-08-01
2011,Amazonas,September,1.295,2011-09-01
2011,Amazonas,October,694,2011-10-01
2011,Amazonas,November,399,2011-11-01
2011,Amazonas,December,121,2011-12-01
2011,Bahia,January,101,2011-01-01
2011,Bahia,February,156,2011-02-01
2011,Bahia,March,90,2011-03-01
2011,Bahia,April,149,2011-04-01
2011,Bahia,May,189,2011-05-01
2011,Bahia,June,345,2011-06-01
2011,Bahia,July,578,2011-07-01
2011,Bahia,August,1.795,2011-08-01
2011,Bahia,September,7.086,2011-09-01
2011,Bahia,October,2.166,2011-10-01
2011,Bahia,November,176,2011-11-01
2011,Bahia,December,230,2011-12-01
2011,Ceara,January,32,2011-01-01
2011,Ceara,February,2,2011-02-01
2011,Ceara,March,6,2011-03-01
2011,Ceara,April,1,2011-04-01
2011,Ceara,May,0,2011-05-01
2011,Ceara,June,5,2011-06-01
2011,Ceara,July,18,2011-07-01
2011,Ceara,August,53,2011-08-01
2011,Ceara,September,239,2011-09-01
2011,Ceara,October,415,2011-10-01
2011,Ceara,November,1.561,2011-11-01
2011,Ceara,December,1.441,2011-12-01
2011,Distrito Federal,January,2,2011-01-01
2011,Distrito Federal,February,1,2011-02-01
2011,Distrito Federal,March,0,2011-03-01
2011,Distrito Federal,April,1,2011-04-01
2011,Distrito Federal,May,3,2011-05-01
2011,Distrito Federal,June,18,2011-06-01
2011,Distrito Federal,July,53,2011-07-01
2011,Distrito Federal,August,61,2011-08-01
2011,Distrito Federal,September,133,2011-09-01
2011,Distrito Federal,October,0,2011-10-01
2011,Distrito Federal,November,1,2011-11-01
2011,Distrito Federal,December,0,2011-12-01
2011,Espirito Santo,January,3,2011-01-01
2011,Espirito Santo,February,42,2011-02-01
2011,Espirito Santo,March,5,2011-03-01
2011,Espirito Santo,April,3,2011-04-01
2011,Espirito Santo,May,2,2011-05-01
2011,Espirito Santo,June,7,2011-06-01
2011,Espirito Santo,July,18,2011-07-01
2011,Espirito Santo,August,93,2011-08-01
2011,Espirito Santo,September,108,2011-09-01
2011,Espirito Santo,October,38,2011-10-01
2011,Espirito Santo,November,6,2011-11-01
2011,Espirito Santo,December,1,2011-12-01
2011,Goias,January,39,2011-01-01
2011,Goias,February,45,2011-02-01
2011,Goias,March,19,2011-03-01
2011,Goias,April,71,2011-04-01
2011,Goias,May,136,2011-05-01
2011,Goias,June,314,2011-06-01
2011,Goias,July,607,2011-07-01
2011,Goias,August,1.613,2011-08-01
2011,Goias,September,2.259,2011-09-01
2011,Goias,October,476,2011-10-01
2011,Goias,November,59,2011-11-01
2011,Goias,December,39,2011-12-01
2011,Maranhao,January,124,2011-01-01
2011,Maranhao,February,9,2011-02-01
2011,Maranhao,March,22,2011-03-01
2011,Maranhao,April,37,2011-04-01
2011,Maranhao,May,73,2011-05-01
2011,Maranhao,June,602,2011-06-01
2011,Maranhao,July,1.024,2011-07-01
2011,Maranhao,August,2.138,2011-08-01
2011,Maranhao,September,4.632,2011-09-01
2011,Maranhao,October,2.404,2011-10-01
2011,Maranhao,November,2.261,2011-11-01
2011,Maranhao,December,1.629,2011-12-01
2011,Mato Grosso,January,171,2011-01-01
2011,Mato Grosso,February,119,2011-02-01
2011,Mato Grosso,March,252,2011-03-01
2011,Mato Grosso,April,345,2011-04-01
2011,Mato Grosso,May,547,2011-05-01
2011,Mato Grosso,June,974,2011-06-01
2011,Mato Grosso,July,1.061,2011-07-01
2011,Mato Grosso,August,2.628,2011-08-01
2011,Mato Grosso,September,6.332,2011-09-01
2011,Mato Grosso,October,2.01,2011-10-01
2011,Mato Grosso,November,1.103,2011-11-01
2011,Mato Grosso,December,431,2011-12-01
2011,Mato Grosso,January,129,2011-01-01
2011,Mato Grosso,February,61,2011-02-01
2011,Mato Grosso,March,37,2011-03-01
2011,Mato Grosso,April,23,2011-04-01
2011,Mato Grosso,May,81,2011-05-01
2011,Mato Grosso,June,104,2011-06-01
2011,Mato Grosso,July,250,2011-07-01
2011,Mato Grosso,August,552,2011-08-01
2011,Mato Grosso,September,1.072,2011-09-01
2011,Mato Grosso,October,276,2011-10-01
2011,Mato Grosso,November,445,2011-11-01
2011,Mato Grosso,December,577,2011-12-01
2011,Minas Gerais,January,61,2011-01-01
2011,Minas Gerais,February,111,2011-02-01
2011,Minas Gerais,March,67,2011-03-01
2011,Minas Gerais,April,66,2011-04-01
2011,Minas Gerais,May,151,2011-05-01
2011,Minas Gerais,June,304,2011-06-01
2011,Minas Gerais,July,801,2011-07-01
2011,Minas Gerais,August,2.742,2011-08-01
2011,Minas Gerais,September,5.978,2011-09-01
2011,Minas Gerais,October,1.206,2011-10-01
2011,Minas Gerais,November,153,2011-11-01
2011,Minas Gerais,December,43,2011-12-01
2011,Pará,January,108,2011-01-01
2011,Pará,February,13,2011-02-01
2011,Pará,March,21,2011-03-01
2011,Pará,April,10,2011-04-01
2011,Pará,May,16,2011-05-01
2011,Pará,June,105,2011-06-01
2011,Pará,July,632,2011-07-01
2011,Pará,August,2.195,2011-08-01
2011,Pará,September,5.185,2011-09-01
2011,Pará,October,3.141,2011-10-01
2011,Pará,November,3.043,2011-11-01
2011,Pará,December,3.218,2011-12-01
2011,Paraiba,January,11,2011-01-01
2011,Paraiba,February,5,2011-02-01
2011,Paraiba,March,6,2011-03-01
2011,Paraiba,April,2,2011-04-01
2011,Paraiba,May,0,2011-05-01
2011,Paraiba,June,2,2011-06-01
2011,Paraiba,July,6,2011-07-01
2011,Paraiba,August,12,2011-08-01
2011,Paraiba,September,55,2011-09-01
2011,Paraiba,October,200,2011-10-01
2011,Paraiba,November,359,2011-11-01
2011,Paraiba,December,179,2011-12-01
2011,Paraiba,January,35,2011-01-01
2011,Paraiba,February,8,2011-02-01
2011,Paraiba,March,21,2011-03-01
2011,Paraiba,April,38,2011-04-01
2011,Paraiba,May,97,2011-05-01
2011,Paraiba,June,162,2011-06-01
2011,Paraiba,July,262,2011-07-01
2011,Paraiba,August,435,2011-08-01
2011,Paraiba,September,913,2011-09-01
2011,Paraiba,October,256,2011-10-01
2011,Paraiba,November,138,2011-11-01
2011,Paraiba,December,78,2011-12-01
2011,Pernambuco,January,49,2011-01-01
2011,Pernambuco,February,25,2011-02-01
2011,Pernambuco,March,39,2011-03-01
2011,Pernambuco,April,22,2011-04-01
2011,Pernambuco,May,1,2011-05-01
2011,Pernambuco,June,4,2011-06-01
2011,Pernambuco,July,2,2011-07-01
2011,Pernambuco,August,27,2011-08-01
2011,Pernambuco,September,243,2011-09-01
2011,Pernambuco,October,461,2011-10-01
2011,Pernambuco,November,352,2011-11-01
2011,Pernambuco,December,364,2011-12-01
2011,Piau,January,39,2011-01-01
2011,Piau,February,11,2011-02-01
2011,Piau,March,15,2011-03-01
2011,Piau,April,16,2011-04-01
2011,Piau,May,77,2011-05-01
2011,Piau,June,462,2011-06-01
2011,Piau,July,864,2011-07-01
2011,Piau,August,1.958,2011-08-01
2011,Piau,September,4.402,2011-09-01
2011,Piau,October,1.484,2011-10-01
2011,Piau,November,825,2011-11-01
2011,Piau,December,362,2011-12-01
2011,Rio,January,10,2011-01-01
2011,Rio,February,36,2011-02-01
2011,Rio,March,7,2011-03-01
2011,Rio,April,12,2011-04-01
2011,Rio,May,17,2011-05-01
2011,Rio,June,33,2011-06-01
2011,Rio,July,121,2011-07-01
2011,Rio,August,250,2011-08-01
2011,Rio,September,510,2011-09-01
2011,Rio,October,114,2011-10-01
2011,Rio,November,20,2011-11-01
2011,Rio,December,3,2011-12-01
2011,Rio,January,15,2011-01-01
2011,Rio,February,5,2011-02-01
2011,Rio,March,3,2011-03-01
2011,Rio,April,0,2011-04-01
2011,Rio,May,0,2011-05-01
2011,Rio,June,1,2011-06-01
2011,Rio,July,0,2011-07-01
2011,Rio,August,10,2011-08-01
2011,Rio,September,22,2011-09-01
2011,Rio,October,76,2011-10-01
2011,Rio,November,144,2011-11-01
2011,Rio,December,125,2011-12-01
2011,Rio,January,33,2011-01-01
2011,Rio,February,26,2011-02-01
2011,Rio,March,31,2011-03-01
2011,Rio,April,41,2011-04-01
2011,Rio,May,20,2011-05-01
2011,Rio,June,12,2011-06-01
2011,Rio,July,45,2011-07-01
2011,Rio,August,116,2011-08-01
2011,Rio,September,449,2011-09-01
2011,Rio,October,74,2011-10-01
2011,Rio,November,117,2011-11-01
2011,Rio,December,69,2011-12-01
2011,Rondonia,January,1,2011-01-01
2011,Rondonia,February,2,2011-02-01
2011,Rondonia,March,6,2011-03-01
2011,Rondonia,April,8,2011-04-01
2011,Rondonia,May,54,2011-05-01
2011,Rondonia,June,130,2011-06-01
2011,Rondonia,July,293,2011-07-01
2011,Rondonia,August,1.161,2011-08-01
2011,Rondonia,September,1.782,2011-09-01
2011,Rondonia,October,822,2011-10-01
2011,Rondonia,November,245,2011-11-01
2011,Rondonia,December,37,2011-12-01
2011,Roraima,January,225,2011-01-01
2011,Roraima,February,112,2011-02-01
2011,Roraima,March,91,2011-03-01
2011,Roraima,April,108,2011-04-01
2011,Roraima,May,4,2011-05-01
2011,Roraima,June,6,2011-06-01
2011,Roraima,July,9,2011-07-01
2011,Roraima,August,39,2011-08-01
2011,Roraima,September,53,2011-09-01
2011,Roraima,October,65,2011-10-01
2011,Roraima,November,121,2011-11-01
2011,Roraima,December,249,2011-12-01
2011,Santa Catarina,January,9,2011-01-01
2011,Santa Catarina,February,1,2011-02-01
2011,Santa Catarina,March,8,2011-03-01
2011,Santa Catarina,April,5,2011-04-01
2011,Santa Catarina,May,16,2011-05-01
2011,Santa Catarina,June,26,2011-06-01
2011,Santa Catarina,July,31,2011-07-01
2011,Santa Catarina,August,175,2011-08-01
2011,Santa Catarina,September,450,2011-09-01
2011,Santa Catarina,October,102,2011-10-01
2011,Santa Catarina,November,79,2011-11-01
2011,Santa Catarina,December,24,2011-12-01
2011,Sao Paulo,January,75,2011-01-01
2011,Sao Paulo,February,73,2011-02-01
2011,Sao Paulo,March,45,2011-03-01
2011,Sao Paulo,April,52,2011-04-01
2011,Sao Paulo,May,136,2011-05-01
2011,Sao Paulo,June,210,2011-06-01
2011,Sao Paulo,July,479,2011-07-01
2011,Sao Paulo,August,1.067,2011-08-01
2011,Sao Paulo,September,1.108,2011-09-01
2011,Sao Paulo,October,188,2011-10-01
2011,Sao Paulo,November,87,2011-11-01
2011,Sao Paulo,December,53,2011-12-01
2011,Sergipe,January,36,2011-01-01
2011,Sergipe,February,31,2011-02-01
2011,Sergipe,March,47,2011-03-01
2011,Sergipe,April,12,2011-04-01
2011,Sergipe,May,0,2011-05-01
2011,Sergipe,June,1,2011-06-01
2011,Sergipe,July,0,2011-07-01
2011,Sergipe,August,1,2011-08-01
2011,Sergipe,September,0,2011-09-01
2011,Sergipe,October,5,2011-10-01
2011,Sergipe,November,4,2011-11-01
2011,Sergipe,December,36,2011-12-01
2011,Tocantins,January,14,2011-01-01
2011,Tocantins,February,13,2011-02-01
2011,Tocantins,March,16,2011-03-01
2011,Tocantins,April,106,2011-04-01
2011,Tocantins,May,354,2011-05-01
2011,Tocantins,June,717,2011-06-01
2011,Tocantins,July,1.001,2011-07-01
2011,Tocantins,August,1.668,2011-08-01
2011,Tocantins,September,4.658,2011-09-01
2011,Tocantins,October,1.591,2011-10-01
2011,Tocantins,November,144,2011-11-01
2011,Tocantins,December,105,2011-12-01
2012,Acre,January,0,2012-01-01
2012,Acre,February,0,2012-02-01
2012,Acre,March,1,2012-03-01
2012,Acre,April,1,2012-04-01
2012,Acre,May,3,2012-05-01
2012,Acre,June,7,2012-06-01
2012,Acre,July,71,2012-07-01
2012,Acre,August,739,2012-08-01
2012,Acre,September,1.996,2012-09-01
2012,Acre,October,348,2012-10-01
2012,Acre,November,13,2012-11-01
2012,Acre,December,1,2012-12-01
2012,Alagoas,January,36,2012-01-01
2012,Alagoas,February,41,2012-02-01
2012,Alagoas,March,44,2012-03-01
2012,Alagoas,April,18,2012-04-01
2012,Alagoas,May,21,2012-05-01
2012,Alagoas,June,4,2012-06-01
2012,Alagoas,July,0,2012-07-01
2012,Alagoas,August,0,2012-08-01
2012,Alagoas,September,6,2012-09-01
2012,Alagoas,October,28,2012-10-01
2012,Alagoas,November,95,2012-11-01
2012,Alagoas,December,59,2012-12-01
2012,Amapa,January,30,2012-01-01
2012,Amapa,February,5,2012-02-01
2012,Amapa,March,1,2012-03-01
2012,Amapa,April,2,2012-04-01
2012,Amapa,May,2,2012-05-01
2012,Amapa,June,7,2012-06-01
2012,Amapa,July,3,2012-07-01
2012,Amapa,August,19,2012-08-01
2012,Amapa,September,168,2012-09-01
2012,Amapa,October,475,2012-10-01
2012,Amapa,November,969,2012-11-01
2012,Amapa,December,422,2012-12-01
2012,Amazonas,January,6,2012-01-01
2012,Amazonas,February,25,2012-02-01
2012,Amazonas,March,17,2012-03-01
2012,Amazonas,April,3,2012-04-01
2012,Amazonas,May,12,2012-05-01
2012,Amazonas,June,45,2012-06-01
2012,Amazonas,July,234,2012-07-01
2012,Amazonas,August,3.011,2012-08-01
2012,Amazonas,September,2.392,2012-09-01
2012,Amazonas,October,1.238,2012-10-01
2012,Amazonas,November,682,2012-11-01
2012,Amazonas,December,80,2012-12-01
2012,Bahia,January,179,2012-01-01
2012,Bahia,February,200,2012-02-01
2012,Bahia,March,404,2012-03-01
2012,Bahia,April,396,2012-04-01
